lnexDstcd,text,기한연장구분코드,기한연장구분코드,기한연장구분코드,0
rpayResnDstcd,text,상환사유구분코드,상환사유구분코드,상환사유구분코드,0
isupolEndrSerno,DECIMAL(5|0),보험증권배서일련번호,보험증권배서일련번호,보험증권배서일련번호,0
autoExtenNtpcsNo,text,자동연장미처리번호,자동연장미처리번호,자동연장미처리번호,0
lnbzRelatdAcno,text,여신관련계좌번호,여신관련계좌번호,여신관련계좌번호,0
balOvrduBaseNthModfiDstcd,text,잔액연체기준회차변경구분코드,잔액연체기준회차변경구분코드,잔액연체기준회차변경구분코드,0
balOvrduBaseYmd,text,잔액연체기준년월일,잔액연체기준년월일,잔액연체기준년월일,0
bfTranLnOvrduBaseYmd,text,전거래대출연체기준년월일,전거래대출연체기준년월일,전거래대출연체기준년월일,0
bfTranOvrduIrtAplyBaseYmd,text,전거래연체이율적용기준년월일,전거래연체이율적용기준년월일,전거래연체이율적용기준년월일,0
bfTranIntmAmt,DECIMAL(18|3),전거래할부금액,전거래할부금액,전거래할부금액,0
bfNextPaymtYmd,text,전다음납입년월일,전다음납입년월일,전다음납입년월일,0
bfTranDdlnLsrhYmd,text,전거래기한상실년월일,전거래기한상실년월일,전거래기한상실년월일,0
bfLastPrrcYmd,text,전최종가수년월일,전최종가수년월일,전최종가수년월일,0
bfOvrduCmpcsYmd,text,전연체이수년월일,전연체이수년월일,전연체이수년월일,0
bfLastCmpcsYmd,text,전최종이수년월일,전최종이수년월일,전최종이수년월일,0
bfLimtUnuseFeeLastYmd,text,전한도미사용수수료최종년월일,전한도미사용수수료최종년월일,전한도미사용수수료최종년월일,0
bfAgrePaymtDd,text,전약정납입일,전약정납입일,전약정납입일,0
bfOvrduNotms,DECIMAL(3|0),전연체횟수,전연체횟수,전연체횟수,0
ovrduInfoRevocYn,text,연체정보해제여부,연체정보해제여부,연체정보해제여부,0
hwrtCalcMnrcvYn,text,수기계산입금여부,수기계산입금여부,수기계산입금여부,0
cndnModfiSerno,DECIMAL(7|0),조건변경일련번호,조건변경일련번호,조건변경일련번호,0
lnRpayMbdyDstic,text,대출상환주체구분,대출상환주체구분,대출상환주체구분,0
fulflAskRceptNth,DECIMAL(3|0),이행청구접수회차,이행청구접수회차,이행청구접수회차,0
bfLnExpirYmd,text,전대출만기년월일,전대출만기년월일,전대출만기년월일,0
dtalsAmtAsblNoitm,DECIMAL(3|0),세부금액조립건수,세부금액조립건수,세부금액조립건수,0
lnbzHshdPerTrnhisNoitm,DECIMAL(5|0),여신세대별거래내역건수,여신세대별거래내역건수,여신세대별거래내역건수,0
imprtLtcrNo,text,수입신용장번호,수입신용장번호,수입신용장번호,0
imprtGrntmNo,text,수입보증금번호,수입보증금번호,수입보증금번호,0
feeRdexmNo,text,수수료감면번호,수수료감면번호,수수료감면번호,0
fCTrfamt,DECIMAL(18|3),외화대체금액,외화대체금액,외화대체금액,0
trsfeeLevyFCTrfamt,DECIMAL(18|3),대체료징수외화대체금액,대체료징수외화대체금액,대체료징수외화대체금액,0
trsfeeExptmFCTrfamt,DECIMAL(18|3),대체료면제외화대체금액,대체료면제외화대체금액,대체료면제외화대체금액,0
fCTrferWoncAmt,DECIMAL(15|0),외화대체원화금액,외화대체원화금액,외화대체원화금액,0
posiFcrna,DECIMAL(18|3),포지션외화금액,포지션외화금액,포지션외화금액,0
posiFCWoncAmt,DECIMAL(15|0),포지션외화원화금액,포지션외화원화금액,포지션외화원화금액,0
trsfeeLevyFCInt,DECIMAL(18|3),대체료징수외화이자,대체료징수외화이자,대체료징수외화이자,0
trsfeeExptmFCInt,DECIMAL(18|3),대체료면제외화이자,대체료면제외화이자,대체료면제외화이자,0
trsfeeLevyWoncInt,DECIMAL(15|0),대체료징수원화이자,대체료징수원화이자,대체료징수원화이자,0
trsfeeExptmWoncInt,DECIMAL(15|0),대체료면제원화이자,대체료면제원화이자,대체료면제원화이자,0
intWoncTrferFcrna,DECIMAL(18|3),이자원화대체외화금액,이자원화대체외화금액,이자원화대체외화금액,0
intWoncTrferWoncAmt,DECIMAL(15|0),이자원화대체원화금액,이자원화대체원화금액,이자원화대체원화금액,0
intWoncCshFcrna,DECIMAL(18|3),이자원화현금외화금액,이자원화현금외화금액,이자원화현금외화금액,0
intWoncCshWoncAmt,DECIMAL(15|0),이자원화현금원화금액,이자원화현금원화금액,이자원화현금원화금액,0
woncUtcngNomalInt,DECIMAL(15|0),원화환산정상이자,원화환산정상이자,원화환산정상이자,0
woncUtcngInov,DECIMAL(15|0),원화환산연체이자,원화환산연체이자,원화환산연체이자,0
woncUtcngRpayInt,DECIMAL(15|0),원화환산환출이자,원화환산환출이자,원화환산환출이자,0
woncUtcngFeeAmt,DECIMAL(15|0),원화환산수수료금액,원화환산수수료금액,원화환산수수료금액,0
woncGrntmTranAmt,DECIMAL(15|0),원화보증금거래금액,원화보증금거래금액,원화보증금거래금액,0
fCGrntmTranAmt,DECIMAL(18|3),외화보증금거래금액,외화보증금거래금액,외화보증금거래금액,0
n1NthBaseExrt,DECIMAL(15|6),1회차기준환율,1회차기준환율,1회차기준환율,0
intFCTrferAplyExrt,DECIMAL(15|6),이자외화대체적용환율,이자외화대체적용환율,이자외화대체적용환율,0
aplyExrt,DECIMAL(15|6),적용환율,적용환율,적용환율,0
prxrt,DECIMAL(15|6),우대환율,우대환율,우대환율,0
exrtPferRt,DECIMAL(3|0),환율우대율,환율우대율,환율우대율,0
